experiment_id,architecture,hidden1,hidden2,weight_decay,dropout_rate,pca_components,learning_rate,mean_accuracy,std_accuracy,macro_sensitivity,macro_specificity,macro_precision,macro_f1,weighted_sensitivity,weighted_specificity,weighted_precision,weighted_f1,per_class_sensitivity,per_class_specificity,per_class_precision,per_class_f1,total_epochs,training_time_s,model_file,confusion_matrix_file
210,2-layer-PCA50,256,64,0.2,0.7,50,0.001,0.3875,0.057282196186948006,0.40141369047619047,0.7907694327731092,0.34318328009356236,0.3103053299118425,0.3875,0.7755777310924369,0.32170774420472,0.2928428699978699,"[0.4583333333333333, 0.53125, 0.0625, 0.5535714285714286]","[0.926470588235294, 0.65625, 0.9553571428571428, 0.625]","[0.5803571428571428, 0.23451612903225807, 0.15, 0.40785984848484846]","[0.4717032967032967, 0.28554778554778554, 0.08823529411764706, 0.39573494327864067]",838,11.226470708847046,model_h256-64_wd0.2_dr0.7_pca50.pt,model_h256-64_wd0.2_dr0.7_pca50_confusion_matrix.npy
211,2-layer-PCA50,256,64,0.3,0.5,50,0.001,0.41250000000000003,0.08385254915624213,0.43824404761904767,0.8006852981577247,0.34008004623253985,0.3345606158106158,0.4125,0.7902411926308985,0.30443917633943207,0.31066758829916724,"[0.5833333333333334, 0.4375, 0.375, 0.35714285714285715]","[0.9264705882352942, 0.734375, 0.7053571428571429, 0.8365384615384616]","[0.5044871794871795, 0.41299019607843135, 0.17653846153846153, 0.2663043478260869]","[0.5217304625199362, 0.2757936507936508, 0.24004267425320058, 0.30067567567567566]",989,14.57662034034729,model_h256-64_wd0.3_dr0.5_pca50.pt,model_h256-64_wd0.3_dr0.5_pca50_confusion_matrix.npy
212,2-layer-PCA50,256,64,0.3,0.6,50,0.001,0.36875,0.04463392767839281,0.4166666666666667,0.7905257655946994,0.29705415642915645,0.2908541009643951,0.36875,0.7933530623787977,0.3024559055809056,0.26901392316833495,"[0.625, 0.5625, 0.10416666666666667, 0.375]","[0.8088235294117647, 0.6953125, 0.9464285714285714, 0.7115384615384616]","[0.34226190476190477, 0.25811688311688313, 0.125, 0.46283783783783783]","[0.4166666666666667, 0.3277777777777778, 0.11363636363636363, 0.3053355957767723]",1036,13.805396556854248,model_h256-64_wd0.3_dr0.6_pca50.pt,model_h256-64_wd0.3_dr0.6_pca50_confusion_matrix.npy
213,2-layer-PCA50,256,64,0.3,0.7,50,0.001,0.41874999999999996,0.09078649403958718,0.44010416666666663,0.8064487213154492,0.38158196382941717,0.36054885974240813,0.41875,0.8070448852617972,0.39525716937750044,0.358684688966947,"[0.5833333333333333, 0.46875, 0.20833333333333331, 0.5]","[0.8529411764705882, 0.7265625, 0.8482142857142857, 0.7980769230769231]","[0.4681818181818182, 0.2341589861751152, 0.20394736842105263, 0.6200396825396826]","[0.4707792207792208, 0.28059440559440557, 0.1967741935483871, 0.49404761904761907]",1011,14.00914192199707,model_h256-64_wd0.3_dr0.7_pca50.pt,model_h256-64_wd0.3_dr0.7_pca50_confusion_matrix.npy
214,2-layer-PCA50,256,64,0.5,0.5,50,0.001,0.36250000000000004,0.0673145600891813,0.400297619047619,0.7879729415804784,0.4417546269519954,0.31766963471842413,0.3625,0.7893917663219134,0.45001156737998843,0.29716564555522734,"[0.625, 0.375, 0.3333333333333333, 0.26785714285714285]","[0.786764705882353, 0.8046875, 0.7142857142857143, 0.8461538461538461]","[0.5815789473684211, 0.28928571428571426, 0.17472527472527472, 0.7214285714285714]","[0.45324675324675323, 0.30714285714285716, 0.2170212765957447, 0.29326765188834153]",970,13.332083225250244,model_h256-64_wd0.5_dr0.5_pca50.pt,model_h256-64_wd0.5_dr0.5_pca50_confusion_matrix.npy
215,2-layer-PCA50,256,64,0.5,0.6,50,0.001,0.44999999999999996,0.06123724356957946,0.4587053571428571,0.8105569751939238,0.40696694790388077,0.39067300737296534,0.45,0.7922279007756949,0.41859584758858814,0.38529067080475826,"[0.5416666666666666, 0.46875, 0.2708333333333333, 0.5535714285714286]","[0.9485294117647058, 0.7421875, 0.8303571428571429, 0.7211538461538463]","[0.5035714285714286, 0.24912587412587414, 0.2614942528735632, 0.6136762360446572]","[0.516983016983017, 0.3214285714285714, 0.2008130081300813, 0.5234674329501916]",958,13.060858964920044,model_h256-64_wd0.5_dr0.6_pca50.pt,model_h256-64_wd0.5_dr0.6_pca50_confusion_matrix.npy
216,2-layer-PCA50,256,64,0.5,0.7,50,0.001,0.375,0.03535533905932737,0.4017857142857143,0.7889981112637363,0.31704139610389614,0.30112314305780247,0.375,0.780992445054945,0.3180403138528139,0.28359873312472555,"[0.49999999999999994, 0.4375, 0.4375, 0.23214285714285712]","[0.875, 0.7734375, 0.6517857142857143, 0.8557692307692308]","[0.43601190476190477, 0.19886363636363635, 0.1757142857142857, 0.45757575757575764]","[0.43412698412698414, 0.2578947368421053, 0.24928119608970672, 0.26318965517241383]",891,12.687833786010742,model_h256-64_wd0.5_dr0.7_pca50.pt,model_h256-64_wd0.5_dr0.7_pca50_confusion_matrix.npy
217,2-layer-PCA50,128,32,0.2,0.5,50,0.001,0.38749999999999996,0.05448623679425841,0.38430059523809523,0.7889526603910795,0.264486051986052,0.2852039801236449,0.3875,0.768310641564318,0.2761224548724549,0.2921530117510687,"[0.375, 0.40625, 0.2916666666666667, 0.46428571428571425]","[0.9191176470588235, 0.7421875, 0.8214285714285714, 0.6730769230769231]","[0.239010989010989, 0.23055555555555557, 0.23544973544973544, 0.35292792792792793]","[0.2854251012145749, 0.2558275058275058, 0.23346828609986503, 0.3660950273526339]",911,11.449474334716797,model_h128-32_wd0.2_dr0.5_pca50.pt,model_h128-32_wd0.2_dr0.5_pca50_confusion_matrix.npy
218,2-layer-PCA50,128,32,0.2,0.6,50,0.001,0.41250000000000003,0.04506939094329986,0.3601190476190476,0.7848721820458954,0.3828426829177687,0.31261943363007194,0.4125,0.7269887281835812,0.3753398751324952,0.3427523996672933,"[0.25, 0.1875, 0.2708333333333333, 0.7321428571428572]","[0.9632352941176471, 0.9296875, 0.7946428571428571, 0.451923076923077]","[0.47619047619047616, 0.3392857142857143, 0.2901785714285714, 0.425715969766313]","[0.28083028083028083, 0.16919191919191917, 0.2673992673992674, 0.5330562670988204]",1222,16.552586793899536,model_h128-32_wd0.2_dr0.6_pca50.pt,model_h128-32_wd0.2_dr0.6_pca50_confusion_matrix.npy
219,2-layer-PCA50,128,32,0.2,0.7,50,0.001,0.40625,0.06465050270492875,0.45870535714285715,0.8038100456528766,0.31528799019607845,0.34308373833501943,0.40625,0.808990182611506,0.3088664215686275,0.31659323257433647,"[0.7916666666666666, 0.40625, 0.33333333333333337, 0.30357142857142855]","[0.8308823529411765, 0.7421875, 0.7767857142857143, 0.8653846153846154]","[0.4895833333333333, 0.16666666666666669, 0.19240196078431374, 0.4125]","[0.5892857142857143, 0.225, 0.24233716475095785, 0.3157120743034056]",1349,16.85192847251892,model_h128-32_wd0.2_dr0.7_pca50.pt,model_h128-32_wd0.2_dr0.7_pca50_confusion_matrix.npy
220,2-layer-PCA50,128,32,0.3,0.5,50,0.001,0.375,0.10155048005794952,0.3954613095238095,0.7955278866354234,0.3269325414964209,0.2971559970281198,0.375,0.8071115465416936,0.3670772840392959,0.30566134768820186,"[0.5833333333333333, 0.34375, 0.20833333333333334, 0.44642857142857145]","[0.6617647058823529, 0.8671875, 0.8839285714285714, 0.7692307692307692]","[0.23886328725038403, 0.2032967032967033, 0.24722222222222223, 0.6183479532163743]","[0.309001309001309, 0.2554112554112554, 0.20490196078431372, 0.419309462915601]",999,12.848039865493774,model_h128-32_wd0.3_dr0.5_pca50.pt,model_h128-32_wd0.3_dr0.5_pca50_confusion_matrix.npy
221,2-layer-PCA50,128,32,0.3,0.6,50,0.001,0.38750000000000007,0.08003905296791063,0.3976934523809524,0.7921266463316096,0.3548852402470824,0.32459151380096884,0.3875,0.7810065853264383,0.3394262012354118,0.3121716607261881,"[0.5416666666666667, 0.28125, 0.375, 0.39285714285714285]","[0.8382352941176471, 0.8515625, 0.6517857142857142, 0.826923076923077]","[0.5734848484848485, 0.23214285714285715, 0.15789473684210525, 0.45601851851851855]","[0.47186147186147187, 0.24696969696969695, 0.2167741935483871, 0.36276069282431955]",1062,14.321361780166626,model_h128-32_wd0.3_dr0.6_pca50.pt,model_h128-32_wd0.3_dr0.6_pca50_confusion_matrix.npy
222,2-layer-PCA50,128,32,0.3,0.7,50,0.001,0.43124999999999997,0.07577722283113837,0.45721726190476186,0.804763251454428,0.44808481959217256,0.40333159537802876,0.43125,0.7878030058177117,0.4191163248516189,0.3817908401527509,"[0.7083333333333333, 0.40625, 0.125, 0.5892857142857143]","[0.801470588235294, 0.875, 0.9464285714285714, 0.5961538461538461]","[0.6486013986013986, 0.4375, 0.2571428571428571, 0.44909502262443435]","[0.5780637254901961, 0.3926767676767677, 0.16718266253869968, 0.4754032258064516]",1154,17.23647904396057,model_h128-32_wd0.3_dr0.7_pca50.pt,model_h128-32_wd0.3_dr0.7_pca50_confusion_matrix.npy
223,2-layer-PCA50,128,32,0.5,0.5,50,0.001,0.41875000000000007,0.07368641326594749,0.46577380952380953,0.8076594820620556,0.3788377192982456,0.3863171188228166,0.41875,0.8118879282482224,0.3676425438596492,0.36174553279041355,"[0.75, 0.4375, 0.3541666666666667, 0.3214285714285714]","[0.8235294117647058, 0.765625, 0.7857142857142857, 0.8557692307692308]","[0.5625, 0.22916666666666669, 0.3171052631578947, 0.40657894736842104]","[0.6, 0.2843854515050167, 0.3288123167155425, 0.33207070707070707]",1127,20.014710664749146,model_h128-32_wd0.5_dr0.5_pca50.pt,model_h128-32_wd0.5_dr0.5_pca50_confusion_matrix.npy
224,2-layer-PCA50,128,32,0.5,0.6,50,0.001,0.46875,0.05962120008855912,0.4382440476190476,0.8039085225436329,0.5074640798401472,0.3954825801328654,0.46875,0.7468840901745313,0.47271877335978374,0.3896792755852759,"[0.45833333333333326, 0.25, 0.31249999999999994, 0.7321428571428572]","[0.9852941176470589, 0.9453125, 0.7946428571428572, 0.49038461538461536]","[0.7, 0.5303030303030303, 0.36370967741935484, 0.4358436116382036]","[0.5484848484848486, 0.27804359383306754, 0.25185655657611883, 0.5035453216374268]",995,15.34213376045227,model_h128-32_wd0.5_dr0.6_pca50.pt,model_h128-32_wd0.5_dr0.6_pca50_confusion_matrix.npy
225,2-layer-PCA50,128,32,0.5,0.7,50,0.001,0.36249999999999993,0.04145780987944252,0.42857142857142855,0.7909120980122819,0.3860085227272727,0.30477416272453034,0.3625,0.8011483920491272,0.3895123106060606,0.26179615727409844,"[0.7083333333333334, 0.5, 0.41666666666666663, 0.08928571428571427]","[0.8088235294117647, 0.7421875, 0.6607142857142857, 0.9519230769230769]","[0.515625, 0.26041666666666663, 0.17424242424242425, 0.59375]","[0.5303030303030303, 0.3112980769230769, 0.2426470588235294, 0.13484848484848483]",1168,16.284658193588257,model_h128-32_wd0.5_dr0.7_pca50.pt,model_h128-32_wd0.5_dr0.7_pca50_confusion_matrix.npy
226,2-layer-PCA50,64,16,0.2,0.5,50,0.001,0.35,0.017677669529663684,0.353422619047619,0.775078781512605,0.34005235444380183,0.2670819677398625,0.35,0.7503151260504202,0.34859986504723345,0.2625580939528308,"[0.45833333333333326, 0.25, 0.3125, 0.3928571428571428]","[0.8235294117647058, 0.875, 0.7767857142857143, 0.6250000000000001]","[0.37955465587044535, 0.17708333333333331, 0.5, 0.30357142857142855]","[0.3519298245614035, 0.19642857142857142, 0.23012820512820514, 0.28984126984126984]",929,11.919833421707153,model_h64-16_wd0.2_dr0.5_pca50.pt,model_h64-16_wd0.2_dr0.5_pca50_confusion_matrix.npy
227,2-layer-PCA50,64,16,0.2,0.6,50,0.001,0.35625,0.1203835017766139,0.38355654761904756,0.7835238061570783,0.24273726499949327,0.2762238434522889,0.35625,0.7778452246283128,0.22818291400628357,0.25867043103553033,"[0.5416666666666666, 0.40625, 0.22916666666666669, 0.3571428571428571]","[0.7720588235294118, 0.8359375, 0.7857142857142858, 0.7403846153846153]","[0.28435897435897434, 0.31136363636363634, 0.16145833333333331, 0.213768115942029]","[0.3423882286361064, 0.3481121281464531, 0.14696969696969697, 0.267425320056899]",1018,12.859636306762695,model_h64-16_wd0.2_dr0.6_pca50.pt,model_h64-16_wd0.2_dr0.6_pca50_confusion_matrix.npy
228,2-layer-PCA50,64,16,0.2,0.7,50,0.001,0.34375,0.1066170131826999,0.3601190476190476,0.7766392614738203,0.2616798909902358,0.2640052334681101,0.34375,0.7628070458952813,0.23260804090545467,0.24129825877135777,"[0.4583333333333333, 0.25, 0.625, 0.10714285714285714]","[0.9338235294117647, 0.78125, 0.4107142857142857, 0.9807692307692308]","[0.5681818181818181, 0.05555555555555555, 0.23548219022356953, 0.1875]","[0.4882352941176471, 0.09090909090909091, 0.340512912482066, 0.13636363636363635]",1296,17.526989221572876,model_h64-16_wd0.2_dr0.7_pca50.pt,model_h64-16_wd0.2_dr0.7_pca50_confusion_matrix.npy
229,2-layer-PCA50,64,16,0.3,0.5,50,0.001,0.39375,0.07781187248742956,0.4423363095238095,0.7990541168390433,0.30968907828282827,0.34059849464261227,0.39375,0.8024664673561732,0.29689425505050504,0.3193400716930128,"[0.75, 0.40625, 0.29166666666666663, 0.3214285714285714]","[0.8014705882352942, 0.765625, 0.8214285714285714, 0.8076923076923077]","[0.5114583333333333, 0.1572222222222222, 0.2159090909090909, 0.3541666666666667]","[0.5576839826839827, 0.22552447552447552, 0.2426470588235294, 0.3365384615384615]",1117,13.929697036743164,model_h64-16_wd0.3_dr0.5_pca50.pt,model_h64-16_wd0.3_dr0.5_pca50_confusion_matrix.npy
230,2-layer-PCA50,64,16,0.3,0.6,50,0.001,0.425,0.017677669529663684,0.4192708333333333,0.7990452791693601,0.33899664188586826,0.3556999093270044,0.425,0.7711811166774402,0.3197290592151526,0.3491828688449805,"[0.45833333333333326, 0.34375, 0.375, 0.5]","[0.9558823529411765, 0.7890625, 0.7589285714285714, 0.6923076923076923]","[0.5486111111111112, 0.23088023088023085, 0.210239651416122, 0.3662555741360089]","[0.4833333333333333, 0.2588235294117647, 0.2661361626878868, 0.4145066118750329]",980,12.828946590423584,model_h64-16_wd0.3_dr0.6_pca50.pt,model_h64-16_wd0.3_dr0.6_pca50_confusion_matrix.npy
231,2-layer-PCA50,64,16,0.3,0.7,50,0.001,0.41874999999999996,0.0480071609241788,0.3705357142857143,0.783764948287007,0.376883697027198,0.3163413281979458,0.41875,0.7163097931480285,0.34430384250474383,0.32659809757236224,"[0.41666666666666663, 0.0625, 0.14583333333333334, 0.8571428571428572]","[0.9338235294117646, 1.0, 0.8839285714285714, 0.31730769230769235]","[0.6875, 0.25, 0.16666666666666669, 0.4033681214421252]","[0.46785714285714286, 0.1, 0.15416666666666667, 0.5433415032679738]",1043,11.653382778167725,model_h64-16_wd0.3_dr0.7_pca50.pt,model_h64-16_wd0.3_dr0.7_pca50_confusion_matrix.npy
232,2-layer-PCA50,64,16,0.5,0.5,50,0.001,0.38125000000000003,0.04800716092417881,0.3482142857142857,0.7791188590820944,0.285385101010101,0.26523726851851853,0.38125,0.7352254363283774,0.29421717171717165,0.2831650132275132,"[0.375, 0.125, 0.25, 0.6428571428571428]","[0.8602941176470589, 0.9375, 0.8571428571428572, 0.46153846153846156]","[0.3693181818181818, 0.08333333333333333, 0.37916666666666665, 0.30972222222222223]","[0.30178571428571427, 0.1, 0.2562003968253968, 0.40296296296296297]",865,9.745269298553467,model_h64-16_wd0.5_dr0.5_pca50.pt,model_h64-16_wd0.5_dr0.5_pca50_confusion_matrix.npy
233,2-layer-PCA50,64,16,0.5,0.6,50,0.001,0.39375000000000004,0.06702378309227255,0.45052083333333326,0.7999757595345831,0.35745949312125785,0.3399717904896512,0.39375,0.8061530381383324,0.3383720691073632,0.30162635609163574,"[0.7916666666666666, 0.40625, 0.35416666666666663, 0.25]","[0.823529411764706, 0.75, 0.7321428571428572, 0.8942307692307693]","[0.6319444444444444, 0.17245989304812834, 0.19626696832579188, 0.4291666666666667]","[0.6416666666666666, 0.22681704260651628, 0.23956521739130435, 0.25183823529411764]",1136,14.257583141326904,model_h64-16_wd0.5_dr0.6_pca50.pt,model_h64-16_wd0.5_dr0.6_pca50_confusion_matrix.npy
234,2-layer-PCA50,64,16,0.5,0.7,50,0.001,0.35,0.09013878188659973,0.3828125,0.7873063287815126,0.42278014275885795,0.2955625053051524,0.35,0.7992253151260504,0.4294904540763674,0.2815607758254817,"[0.6666666666666666, 0.21875, 0.39583333333333337, 0.25]","[0.6838235294117647, 0.8671875, 0.7232142857142857, 0.875]","[0.5496732026143791, 0.20394736842105263, 0.4375, 0.5]","[0.46515151515151515, 0.1611111111111111, 0.30059523809523814, 0.2553921568627451]",1228,14.471023797988892,model_h64-16_wd0.5_dr0.7_pca50.pt,model_h64-16_wd0.5_dr0.7_pca50_confusion_matrix.npy
